topic,title,url,date,type,source
"All","Global Climate-Change and U.S. Interests: What We Know, What We Expect, What We Should Do","https://www.belfercenter.org/publication/global-climate-change-and-us-interests-what-we-know-what-we-expect-what-we-should-do","2017-10-19T12:00:00Z","Presentations","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","Science & Environment in the White House: What Did Obama Do? What Is Trump Doing? What Should We Do?","https://www.belfercenter.org/publication/science-environment-white-house-what-did-obama-do-what-trump-doing-what-should-we-do","2017-10-09T12:00:00Z","Presentations","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","The Case for Investing in Climate-Change Resilience: Insights from Science, Engineering, and Economics","https://www.belfercenter.org/publication/case-investing-climate-change-resilience-insights-science-engineering-and-economics","2017-09-18T12:00:00Z","Presentations","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","A Legislator's Guide to Reauthorizing Section 702","https://www.belfercenter.org/publication/legislators-guide-reauthorizing-section-702","2017-08-20T12:00:00Z","Reports & Papers","Cyber Security Project, Belfer Center"
"All","Climate Change and Cape Cod","https://www.belfercenter.org/publication/climate-change-and-cape-cod","2017-07-27T12:00:00Z","Presentations","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","Taking Stock: Estimating Vulnerability Rediscovery","https://www.belfercenter.org/publication/taking-stock-estimating-vulnerability-rediscovery","","Reports & Papers","Cyber Security Project, Belfer Center"
"All","Countering the Proliferation of Malware","https://www.belfercenter.org/publication/countering-proliferation-malware","2017-06-27T12:00:00Z","Reports & Papers","Cyber Security Project, Belfer Center"
"All","Database on U.S. Department of Energy (DOE) Budgets for Energy Research, Development, & Demonstration (1978–2018R)","https://www.belfercenter.org/publication/database-us-department-energy-doe-budgets-energy-research-development-demonstration","2017-06-27T12:00:00Z","Policy Briefs","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","Machine Learning for Policymakers","https://www.belfercenter.org/publication/machine-learning-policymakers","2017-06-26T12:00:00Z","Reports & Papers","Cyber Security Project, Belfer Center"
"All","When Did (and Didn’t) States Proliferate?","https://www.belfercenter.org/publication/when-did-and-didnt-states-proliferate","","Reports & Papers","Managing the Atom Project, Belfer Center"
"All","Too Connected to Fail","https://www.belfercenter.org/publication/too-connected-fail","","Reports & Papers","Cyber Security Project, Belfer Center"
"All","India’s Nuclear Exceptionalism","https://www.belfercenter.org/publication/indias-nuclear-exceptionalism","","Reports & Papers","Managing the Atom Project, Belfer Center"
"All","Some Thoughts on the Scientists' March","https://www.belfercenter.org/publication/some-thoughts-scientists-march","2017-04-19T12:00:00Z","Article","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","Comment on Trump Executive Actions on Climate Change, March 28, 2017","https://www.belfercenter.org/publication/comment-trump-executive-actions-climate-change-march-28-2017","2017-03-28T12:00:00Z","Article","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","University-Industry Collaboration in Science and Technology in Kuwait and the United Arab Emirates","https://www.belfercenter.org/publication/university-industry-collaboration-science-and-technology-kuwait-and-united-arab","","Policy Briefs","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","Comment on Trump Budget Numbers Released Thursday, March 16, 2017","https://www.belfercenter.org/publication/comment-trump-budget-numbers-released-thursday-march-16-2017","2017-03-16T12:00:00Z","Article","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","A Case Study of a World-Class Research Project Accomplished in China: Lessons for China's Science Policy","https://www.belfercenter.org/publication/case-study-world-class-research-project-accomplished-china-lessons-chinas-science","","Reports & Papers","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","Iran and a New International Framework for Nuclear Energy","https://www.belfercenter.org/publication/iran-and-new-international-framework-nuclear-energy","","Reports & Papers","Managing the Atom Project, Belfer Center"
"All","Hacking Chads: The Motivations, Threats, and Effects of Electoral Insecurity","https://www.belfercenter.org/publication/hacking-chads-motivations-threats-and-effects-electoral-insecurity","","Reports & Papers","Cyber Security Project, Belfer Center"
"All","Implications of the Paris Agreement for Carbon Dioxide Removal and Solar Geoengineering","https://www.belfercenter.org/publication/implications-paris-agreement-carbon-dioxide-removal-and-solar-geoengineering","","Policy Briefs","Harvard Project on Climate Agreements, Belfer Center"
"All","Government's Role in Vulnerability Disclosure: Creating a Permanent and Accountable Vulnerability Equities Process","https://www.belfercenter.org/publication/governments-role-vulnerability-disclosure-creating-permanent-and-accountable","","Reports & Papers","Cyber Security Project, Belfer Center"
"All","The Three Overlapping Streams of India's Nuclear Power Programs","https://www.belfercenter.org/publication/three-overlapping-streams-indias-nuclear-power-programs","","Reports & Papers","Managing the Atom Project, Belfer Center"
"All","Increasing Residential Building Energy Efficiency In China: An Evaluation of Policy Instruments","https://www.belfercenter.org/publication/increasing-residential-building-energy-efficiency-china-evaluation-policy-instruments","","Reports & Papers","Energy Technology Innovation Policy Project, Belfer Center"
"All","China’s Nuclear Security: Progress, Challenges, and Next Steps","https://www.belfercenter.org/publication/chinas-nuclear-security-progress-challenges-and-next-steps","","Reports & Papers","Managing the Atom Project, Belfer Center"
"All","What Price Nuclear Governance? Funding the International Atomic Energy Agency","https://www.belfercenter.org/publication/what-price-nuclear-governance-funding-international-atomic-energy-agency","","Reports & Papers","Managing the Atom Project, Belfer Center"
"All","Preventing Nuclear Terrorism: Continuous Improvement or Dangerous Decline?","https://www.belfercenter.org/publication/preventing-nuclear-terrorism-continuous-improvement-or-dangerous-decline","","Reports & Papers","Managing the Atom Project, Belfer Center"
"All","Education, Research, and Innovation in Africa: Forging Strategic Linkages for Economic Transformation","https://www.belfercenter.org/publication/education-research-and-innovation-africa-forging-strategic-linkages-economic","","Reports & Papers","Science, Technology, and Globalization Project, Belfer Center"
"All","The Cost of Reprocessing in China","https://www.belfercenter.org/publication/cost-reprocessing-china","","Reports & Papers","Managing the Atom Project, Belfer Center"
"All","Proliferation Alert! The IAEA and Non-Compliance Reporting","https://www.belfercenter.org/publication/proliferation-alert-iaea-and-non-compliance-reporting","2015-10-20T12:00:00Z","Reports & Papers","Managing the Atom Project, Belfer Center"
"All","Energy Technology Innovation Policy in the Backdrop of the U.S.-China Emissions Agreement","https://www.belfercenter.org/publication/energy-technology-innovation-policy-backdrop-us-china-emissions-agreement","","Reports & Papers","Energy Technology Innovation Policy Project, Belfer Center"
"All","China's Uranium Enrichment Capacity: Rapid Expansion to Meet Commercial Needs","https://www.belfercenter.org/publication/chinas-uranium-enrichment-capacity-rapid-expansion-meet-commercial-needs","","Reports & Papers","Managing the Atom Project, Belfer Center"
"All","The Future of Low-Carbon Road Transport: What Role for Second-Generation Biofuels?","https://www.belfercenter.org/publication/future-low-carbon-road-transport-what-role-second-generation-biofuels","","Reports & Papers","Energy Technology Innovation Policy Project, Belfer Center"
"All","Sanctions Against Iran: A Guide to Targets, Terms, and Timetables","https://www.belfercenter.org/publication/sanctions-against-iran-guide-targets-terms-and-timetables","","Reports & Papers","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","China's Access to Uranium Resources","https://www.belfercenter.org/publication/chinas-access-uranium-resources","","Reports & Papers","Managing the Atom Project, Belfer Center"
"All","IAEA Verification of Fissile Material in Support of Nuclear Disarmament","https://www.belfercenter.org/publication/iaea-verification-fissile-material-support-nuclear-disarmament","2015-04-27T12:00:00Z","Reports & Papers","Managing the Atom Project, Belfer Center"
"All","Fresh Ideas for the Future: Symposium on the NPT","https://www.belfercenter.org/publication/fresh-ideas-future-symposium-npt","","Reports & Papers","Managing the Atom Project, Belfer Center"
"All","Decoding the Iran Nuclear Deal","https://www.belfercenter.org/publication/decoding-iran-nuclear-deal-0","","Reports & Papers","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","Don't Ban Students Based on Nationality: What Can We Learn from Europe?","https://www.belfercenter.org/publication/dont-ban-students-based-nationality-what-can-we-learn-europe","","Article","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","Why Nigeria Matters to the World","https://www.belfercenter.org/publication/why-nigeria-matters-world","","Article","Belfer Center for Science and International Affairs, Harvard Kennedy School"
